,url,product_name,product_price
161,https://www.vandenborre.be/fr/abonnement-mobile-forfait-mobile/proximus-mobilus-m,PROXIMUS MOBILUS M,"€ 19,99"
162,https://www.vandenborre.be/fr/abonnement-mobile-forfait-mobile/orange-orange-go-plus,ORANGE ORANGE GO PLUS,"€ 21,00"
163,https://www.vandenborre.be/fr/abonnement-mobile-forfait-mobile/orange-orange-go-intense,ORANGE ORANGE GO INTENSE,"€ 32,00"
164,https://www.vandenborre.be/fr/abonnement-mobile-forfait-mobile/orange-orange-go-extreme,ORANGE ORANGE GO EXTREME,"€ 43,00"
165,https://www.vandenborre.be/fr/abonnement-mobile-forfait-mobile/proximus-mobilus-5g-unlimited,PROXIMUS MOBILUS 5G UNLIMITED,"€ 49,99"
166,https://www.vandenborre.be/fr/autre-coque-smartphone/muvit-cover-redmi-9a-black,MUVIT COVER REDMI 9A BLACK,"€ 11,97"
167,https://www.vandenborre.be/fr/autre-coque-smartphone/emporia-smartcover-red-smart-5,EMPORIA SMARTCOVER RED SMART 5,"€ 19,84"
168,https://www.vandenborre.be/fr/autre-coque-smartphone/xqisit-reno8-wallet-black,XQISIT RENO8 WALLET BLACK,"€ 24,95"
169,https://www.vandenborre.be/fr/autre-coque-smartphone/oppo-wallet-case-black-oppo-find-x5-lite,OPPO WALLET CASE BLACK OPPO FIND X5 LITE,"€ 29,95"
170,https://www.vandenborre.be/fr/autre-coque-smartphone/oppo-wallet-case-black-oppo-find-x5-pro,OPPO WALLET CASE BLACK OPPO FIND X5 PRO,"€ 29,95"
171,https://www.vandenborre.be/fr/autre-coque-smartphone/oneplus-nord-ce-5g-bumper-case-blue,ONEPLUS NORD CE 5G BUMPER CASE BLUE,"€ 19,90"
172,https://www.vandenborre.be/fr/autre-coque-smartphone/xqisit-reno8pro-wallet-black,XQISIT RENO8PRO WALLET BLACK,"€ 24,95"
173,https://www.vandenborre.be/fr/autre-coque-smartphone/oneplus-10-pro-5g-bumper-case-blk,ONEPLUS 10 PRO 5G BUMPER CASE BLK,"€ 24,99"
174,https://www.vandenborre.be/fr/autre-coque-smartphone/google-coque-pixel-7a-carbon,GOOGLE COQUE PIXEL 7A CARBON,"€ 34,99"
175,https://www.vandenborre.be/fr/autre-coque-smartphone/oneplus-nord-ce-2-bumper-case-blk,ONEPLUS NORD CE 2 BUMPER CASE BLK,"€ 19,99"
176,https://www.vandenborre.be/fr/autre-coque-smartphone/oppo-flip-prot-cover-bk-a94-5g,OPPO FLIP PROT COVER BK A94 5G,"€ 29,95"
177,https://www.vandenborre.be/fr/disques-cd-r-dvd-r-rw-bd-r-re/verbatim-bd-r-single-layer-25gb-6x,VERBATIM BD-R SINGLE LAYER 25GB 6X,"€ 9,99"
178,https://www.vandenborre.be/fr/disques-cd-r-dvd-r-rw-bd-r-re/verbatim-cd-r-vinyl-x10-52x,VERBATIM CD-R VINYL X10 52X,"€ 14,99"
179,https://www.vandenborre.be/fr/disques-cd-r-dvd-r-rw-bd-r-re/verbatim-cd-r-spindle-10-52x,VERBATIM CD-R SPINDLE 10 52X,"€ 15,99"
180,https://www.vandenborre.be/fr/disques-cd-r-dvd-r-rw-bd-r-re/verbatim-cd-rw-700mb-x10-8-12x,VERBATIM CD-RW 700MB X10 8-12X,"€ 19,99"
181,https://www.vandenborre.be/fr/disques-cd-r-dvd-r-rw-bd-r-re/verbatim-dvd-r-4-7gb-x10-16x,"VERBATIM DVD-R 4,7GB X10 16X","€ 26,99"
182,https://www.vandenborre.be/fr/disques-cd-r-dvd-r-rw-bd-r-re/verbatim-dvd-rw-4-7gb-x10-4x,"VERBATIM DVD+RW 4,7GB X10 4X","€ 29,99"
183,https://www.vandenborre.be/fr/disques-cd-r-dvd-r-rw-bd-r-re/sony-blu-ray-bd-r-25gb-jc-x3,SONY BLU-RAY BD-R 25GB JC X3,"€ 9,99"
184,https://www.vandenborre.be/fr/disques-cd-r-dvd-r-rw-bd-r-re/verbatim-dvd-rw-p5-co-sli-ca-4-7gb,VERBATIM DVD+RW P5 CO SLI CA 4.7GB,"€ 15,99"
185,https://www.vandenborre.be/fr/disques-cd-r-dvd-r-rw-bd-r-re/verbatim-dvd-r-dl-x5,VERBATIM DVD+R DL X5,"€ 29,99"
186,https://www.vandenborre.be/fr/visioconference/jabra-connect-4s,JABRA CONNECT 4S,"€ 109,00"
187,https://www.vandenborre.be/fr/visioconference/jabra-speak-710,JABRA SPEAK 710,"€ 329,00"
188,https://www.vandenborre.be/fr/accessoires-vlogging/cellularline-selfie-ring-pocket-color,CELLULARLINE SELFIE RING POCKET COLOR,"€ 12,99"
189,https://www.vandenborre.be/fr/accessoires-vlogging/cellularline-selfie-ring-black,CELLULARLINE SELFIE RING BLACK,"€ 19,99"
190,https://www.vandenborre.be/fr/accessoires-vlogging/digipower-for-you-vlogging-kit,DIGIPOWER FOR YOU VLOGGING KIT,"€ 24,65"
191,https://www.vandenborre.be/fr/accessoires-vlogging/cellularline-selfie-ring-color,CELLULARLINE SELFIE RING COLOR,"€ 29,99"
